threshold	accuracy	precision	recall	f1-score
0.0	0.5	0.49999996323529683	1.0	0.6666621895722237
0.01	0.6838235294117647	0.6436780869335532	0.8235294117647058	0.7225756737068955
0.02	0.6985294117647058	0.6588234519031233	0.8235294117647058	0.7320211577077799
0.03	0.6838235294117647	0.6506023312527311	0.7941176470588235	0.7152267900873973
0.04	0.6764705882352942	0.646341384592514	0.7794117647058824	0.7066616631459341
0.05	0.6764705882352942	0.6499999187500102	0.7647058823529411	0.7026976881286628
0.06	0.6764705882352942	0.6499999187500102	0.7647058823529411	0.7026976881286628
0.07	0.6911764705882353	0.6666665811965922	0.7647058823529411	0.7123237418250189
0.08	0.6985294117647058	0.6753245876201834	0.7647058823529411	0.7172363491428354
0.09	0.6985294117647058	0.6753245876201834	0.7647058823529411	0.7172363491428354
0.1	0.6985294117647058	0.6753245876201834	0.7647058823529411	0.7172363491428354
0.11	0.7058823529411765	0.6842104362881004	0.7647058823529411	0.7222171875344415
0.12	0.7058823529411765	0.6842104362881004	0.7647058823529411	0.7222171875344415
0.13	0.7058823529411765	0.6842104362881004	0.7647058823529411	0.7222171875344415
0.14	0.7132352941176471	0.6933332408889011	0.7647058823529411	0.7272676884297667
0.15	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.16	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.17	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.18	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.19	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.2	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.21	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.22	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.23	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.24	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.25	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.26	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.27	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.28	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.29	0.7205882352941176	0.7027026077428908	0.7647058823529411	0.7323893235809601
0.3	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.31	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.32	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.33	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.34	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.35	0.7279411764705882	0.7123286695440179	0.7647058823529411	0.7375836064922644
0.36	0.7205882352941176	0.7083332349537174	0.75	0.7285663806465258
0.37	0.7205882352941176	0.7083332349537174	0.75	0.7285663806465258
0.38	0.7205882352941176	0.7083332349537174	0.75	0.7285663806465258
0.39	0.7205882352941176	0.7083332349537174	0.75	0.7285663806465258
0.4	0.7205882352941176	0.7083332349537174	0.75	0.7285663806465258
0.41	0.7132352941176471	0.7042252529260207	0.7352941176470589	0.7194194110383076
0.42	0.7132352941176471	0.7042252529260207	0.7352941176470589	0.7194194110383076
0.43	0.7132352941176471	0.7042252529260207	0.7352941176470589	0.7194194110383076
0.44	0.7058823529411765	0.6999999000000142	0.7205882352941176	0.7101398771618571
0.45	0.7058823529411765	0.6999999000000142	0.7205882352941176	0.7101398771618571
0.46	0.7132352941176471	0.710144824616692	0.7205882352941176	0.7153234152408787
0.47	0.7132352941176471	0.710144824616692	0.7205882352941176	0.7153234152408787
0.48	0.7058823529411765	0.7058822491349633	0.7058823529411765	0.7058773010734825
0.49	0.6985294117647058	0.7014924326130697	0.6911764705882353	0.6962912450290396
0.5	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.51	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.52	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.53	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.54	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.55	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.56	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.57	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.58	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.59	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.6	0.7058823529411765	0.712121104224075	0.6911764705882353	0.701487486112692
0.61	0.7132352941176471	0.7230768118343366	0.6911764705882353	0.7067618667321399
0.62	0.7132352941176471	0.7230768118343366	0.6911764705882353	0.7067618667321399
0.63	0.7132352941176471	0.7230768118343366	0.6911764705882353	0.7067618667321399
0.64	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.65	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.66	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.67	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.68	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.69	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.7	0.7205882352941176	0.7343748852539241	0.6911764705882353	0.7121161627990258
0.71	0.7132352941176471	0.7301586142605374	0.6764705882352942	0.7022850300453739
0.72	0.7132352941176471	0.7301586142605374	0.6764705882352942	0.7022850300453739
0.73	0.7132352941176471	0.7301586142605374	0.6764705882352942	0.7022850300453739
0.74	0.7132352941176471	0.7301586142605374	0.6764705882352942	0.7022850300453739
0.75	0.7132352941176471	0.7301586142605374	0.6764705882352942	0.7022850300453739
0.76	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.77	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.78	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.79	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.8	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.81	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.82	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.83	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.84	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.85	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.86	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.87	0.7205882352941176	0.7419353642039734	0.6764705882352942	0.7076872639404679
0.88	0.7058823529411765	0.7333332111111315	0.6470588235294118	0.6874949658563446
0.89	0.7058823529411765	0.7333332111111315	0.6470588235294118	0.6874949658563446
0.9	0.7058823529411765	0.7333332111111315	0.6470588235294118	0.6874949658563446
0.91	0.7058823529411765	0.7333332111111315	0.6470588235294118	0.6874949658563446
0.92	0.7058823529411765	0.7333332111111315	0.6470588235294118	0.6874949658563446
0.93	0.7058823529411765	0.7413791825208306	0.6323529411764706	0.6825346599000495
0.94	0.6985294117647058	0.7368419759926358	0.6176470588235294	0.671994984996556
0.95	0.6838235294117647	0.7272725950413463	0.5882352941176471	0.6504015070769532
0.96	0.6764705882352942	0.722222088477391	0.5735294117647058	0.6393392757703087
0.97	0.6838235294117647	0.7358489177643551	0.5735294117647058	0.644623122775006
0.98	0.6911764705882353	0.7499998557692584	0.5735294117647058	0.6499950347592066
0.99	0.6764705882352942	0.7399998520000296	0.5441176470588235	0.6271137073059128
1.0	0.6544117647058824	0.7560973765616155	0.45588235294117646	0.5688025940961837
1.01	0.5	0.0	0.0	0.0
threshold	accuracy	precision	recall	f1-score
0.0	0.5	0.49999996323529683	1.0	0.6666621895722237
0.01	0.6911764705882353	0.6477271991219091	0.8382352941176471	0.7307642661409933
0.02	0.6911764705882353	0.6511627149810796	0.8235294117647058	0.7272677483890524
0.03	0.7058823529411765	0.6666665873015967	0.8235294117647058	0.7368371122216113
0.04	0.7205882352941176	0.6829267459845432	0.8235294117647058	0.7466616604774052
0.05	0.7279411764705882	0.691357939338526	0.8235294117647058	0.751672839994975
0.06	0.7279411764705882	0.691357939338526	0.8235294117647058	0.751672839994975
0.07	0.7279411764705882	0.691357939338526	0.8235294117647058	0.751672839994975
0.08	0.7279411764705882	0.691357939338526	0.8235294117647058	0.751672839994975
0.09	0.7352941176470589	0.6999999125000109	0.8235294117647058	0.7567517385279083
0.1	0.7352941176470589	0.6999999125000109	0.8235294117647058	0.7567517385279083
0.11	0.75	0.7179486259040223	0.8235294117647058	0.7671182586174317
0.12	0.75	0.7179486259040223	0.8235294117647058	0.7671182586174317
0.13	0.7426470588235294	0.7142856215213478	0.8088235294117647	0.7586156566320312
0.14	0.75	0.7236841153047217	0.8088235294117647	0.7638838513057137
0.15	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.16	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.17	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.18	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.19	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.2	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.21	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.22	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.23	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.24	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.25	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.26	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.27	0.7573529411764706	0.7333332355555685	0.8088235294117647	0.7692257274518142
0.28	0.75	0.7297296311176174	0.7941176470588235	0.7605583356804739
0.29	0.75	0.7297296311176174	0.7941176470588235	0.7605583356804739
0.3	0.75	0.7297296311176174	0.7941176470588235	0.7605583356804739
0.31	0.7426470588235294	0.7260272978044797	0.7794117647058824	0.7517680026487614
0.32	0.7426470588235294	0.7260272978044797	0.7794117647058824	0.7517680026487614
0.33	0.7426470588235294	0.7260272978044797	0.7794117647058824	0.7517680026487614
0.34	0.7426470588235294	0.7260272978044797	0.7794117647058824	0.7517680026487614
0.35	0.7426470588235294	0.7260272978044797	0.7794117647058824	0.7517680026487614
0.36	0.7352941176470589	0.7222221219135941	0.7647058823529411	0.7428520939111731
0.37	0.7352941176470589	0.7222221219135941	0.7647058823529411	0.7428520939111731
0.38	0.7352941176470589	0.7222221219135941	0.7647058823529411	0.7428520939111731
0.39	0.7352941176470589	0.7222221219135941	0.7647058823529411	0.7428520939111731
0.4	0.7426470588235294	0.7323942630430615	0.7647058823529411	0.7481963873839524
0.41	0.7352941176470589	0.7285713244898108	0.75	0.7391253823064552
0.42	0.7352941176470589	0.7285713244898108	0.75	0.7391253823064552
0.43	0.7352941176470589	0.7285713244898108	0.75	0.7391253823064552
0.44	0.7352941176470589	0.7285713244898108	0.75	0.7391253823064552
0.45	0.7352941176470589	0.7285713244898108	0.75	0.7391253823064552
0.46	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.47	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.48	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.49	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.5	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.51	0.7352941176470589	0.7352940095155868	0.7352941176470589	0.7352890636153186
0.52	0.7279411764705882	0.7313431744263919	0.7205882352941176	0.7259208724624167
0.53	0.7279411764705882	0.7313431744263919	0.7205882352941176	0.7259208724624167
0.54	0.7352941176470589	0.7424241299357378	0.7205882352941176	0.7313382301522273
0.55	0.7352941176470589	0.7424241299357378	0.7205882352941176	0.7313382301522273
0.56	0.7352941176470589	0.7424241299357378	0.7205882352941176	0.7313382301522273
0.57	0.7426470588235294	0.7538460378698403	0.7205882352941176	0.7368370524393303
0.58	0.7426470588235294	0.7538460378698403	0.7205882352941176	0.7368370524393303
0.59	0.75	0.7656248803711124	0.7205882352941176	0.7424191908049419
0.6	0.75	0.7656248803711124	0.7205882352941176	0.7424191908049419
0.61	0.75	0.7656248803711124	0.7205882352941176	0.7424191908049419
0.62	0.75	0.7656248803711124	0.7205882352941176	0.7424191908049419
0.63	0.75	0.7656248803711124	0.7205882352941176	0.7424191908049419
0.64	0.7426470588235294	0.7619046409675173	0.7058823529411765	0.7328193788580668
0.65	0.7426470588235294	0.7619046409675173	0.7058823529411765	0.7328193788580668
0.66	0.7426470588235294	0.7619046409675173	0.7058823529411765	0.7328193788580668
0.67	0.75	0.7741934235171897	0.7058823529411765	0.7384564923413692
0.68	0.75	0.7741934235171897	0.7058823529411765	0.7384564923413692
0.69	0.75	0.7741934235171897	0.7058823529411765	0.7384564923413692
0.7	0.7426470588235294	0.7704916769685775	0.6911764705882353	0.728677128812385
0.71	0.7426470588235294	0.7704916769685775	0.6911764705882353	0.728677128812385
0.72	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.73	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.74	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.75	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.76	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.77	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.78	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.79	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.8	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.81	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.82	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.83	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.84	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.85	0.75	0.7833332027777995	0.6911764705882353	0.7343699621919326
0.86	0.7426470588235294	0.7796608848032398	0.6764705882352942	0.7244044169229433
0.87	0.7352941176470589	0.775861935196218	0.6617647058823529	0.7142806891249476
0.88	0.7279411764705882	0.7719296891351423	0.6470588235294118	0.7039949824348911
0.89	0.7352941176470589	0.7857141454081883	0.6470588235294118	0.7096724089835008
0.9	0.7352941176470589	0.7857141454081883	0.6470588235294118	0.7096724089835008
0.91	0.7279411764705882	0.7818180396694473	0.6323529411764706	0.6991819909133161
0.92	0.7279411764705882	0.7818180396694473	0.6323529411764706	0.6991819909133161
0.93	0.7279411764705882	0.7818180396694473	0.6323529411764706	0.6991819909133161
0.94	0.7279411764705882	0.7818180396694473	0.6323529411764706	0.6991819909133161
0.95	0.7279411764705882	0.7818180396694473	0.6323529411764706	0.6991819909133161
0.96	0.7132352941176471	0.7735847597009887	0.6029411764705882	0.6776809712807879
0.97	0.7058823529411765	0.7692306213018035	0.5882352941176471	0.666661700036057
0.98	0.6985294117647058	0.7647057324106407	0.5735294117647058	0.6554572318703773
0.99	0.6985294117647058	0.7755100458142763	0.5588235294117647	0.6495677259476424
1.0	0.6838235294117647	0.8205126101249717	0.47058823529411764	0.5981261525379669
1.01	0.5	0.0	0.0	0.0
